layer_id,neuron_idx,mutant_oper,pass,fail,loss_func,mmt_relat_bias_change,mut_abs_max_weight,mut_avg_abs_weight,mut_avg_weight,mut_avg_weight_change,mut_bias,mut_bias_change,mut_l2_norm_weight,mut_l2_norm_weight_change,mut_max_weight,mut_max_weight_change,mut_min_weight,mut_relat_weight_change
0,0,MATH_WEIGHT_1,367,633,function,0.0,1.1488279104232788,0.9996928572654724,0.9996928572654724,1.0,-0.002116660587489605,0.0,0.05950486280892847,0.05944382765267847,1.1488279104232788,1.0,0.8242911100387573,19.357498577723966
0,0,MATH_WEIGHT_2,367,633,function,0.0,1.1757088899612427,1.0003070831298828,-1.0003070831298828,-1.0,-0.002116660587489605,0.0,0.05954132484462994,0.05944382765267847,-0.8511720895767212,-0.9999999403953552,-1.1757088899612427,19.357498577723966
0,0,MATH_WEIGHT_3,367,633,function,0.0,0.35141777992248535,0.08356695622205734,-0.0006142572383396327,-0.0003071279788855463,-0.002116660587489605,0.0,0.0061416141557188,0.0030708068672422807,0.2976558208465576,0.14882789552211761,-0.35141777992248535,0.9999884245749608
0,0,MATH_WEIGHT_4,367,633,function,0.0,0.08785444498062134,0.020891739055514336,-0.0001535643095849082,0.0001535645278636366,-0.002116660587489605,0.0,0.0015354035389297,0.0015354036442382596,0.0744139552116394,0.08785445988178253,-0.08785444498062134,0.49999428087358516
0,0,MATH_BIAS_1,367,633,function,470.22077988497443,0.17570888996124268,0.04178347811102867,-0.0003071286191698164,3.6971120609408104e-10,0.9978833198547363,1.0,0.0030708070778594,2.2213018138653536e-09,0.1488279104232788,8.381903171539307e-08,-0.17570888996124268,7.233525901769007e-07
0,0,MATH_BIAS_2,367,633,function,470.22077988497443,0.17570888996124268,0.04178347811102867,-0.0003071286191698164,3.6971120609408104e-10,-1.0021166801452637,-1.0,0.0030708070778594,2.2213018138653536e-09,0.1488279104232788,8.381903171539307e-08,-0.17570888996124268,7.233525901769007e-07
0,0,MATH_BIAS_3,367,633,function,9.196471774563625e-06,0.17570888996124268,0.04178347811102867,-0.0003071286191698164,3.6971120609408104e-10,-0.002116680145263672,-1.955777406692505e-08,0.0030708070778594,2.2213018138653536e-09,0.1488279104232788,8.381903171539307e-08,-0.17570888996124268,7.233525901769007e-07
0,0,MATH_BIAS_4,367,633,function,0.9953161851446993,0.17570888996124268,0.04178347811102867,-0.0003071286191698164,3.6971120609408104e-10,-0.004233360290527344,-0.002116699703037739,0.0030708070778594,2.2213018138653536e-09,0.1488279104232788,8.381903171539307e-08,-0.17570888996124268,7.233525901769007e-07
0,1,MATH_WEIGHT_1,367,633,function,0.0,1.1410375833511353,0.9982267618179321,0.9982267618179321,1.0,0.0004531355225481093,0.0,0.059413997528831024,0.05944382765267847,1.1410375833511353,1.0,0.8381924629211426,19.830800374266765
0,1,MATH_WEIGHT_2,367,633,function,0.0,1.1618075370788574,1.0017732381820679,-1.0017732381820679,-1.0,0.0004531355225481093,0.0,0.059624533771204864,0.05944382765267847,-0.8589624166488647,-0.9999999403953552,-1.1618075370788574,19.830800374266765
0,1,MATH_WEIGHT_3,367,633,function,0.0,0.32361507415771484,0.08070957660675049,-0.003546407213434577,-0.0017731996485963464,0.0004531355225481093,0.0,0.005995030116697925,0.0029975148477318432,0.2820751667022705,0.14103756844997406,-0.32361507415771484,0.9999880712861932
0,1,MATH_WEIGHT_4,367,633,function,0.0,0.08090376853942871,0.020177394151687622,-0.0008866018033586442,0.0008866055868566036,0.0004531355225481093,0.0,0.0014987575291744812,0.0014987576344830408,0.07051879167556763,0.0809037983417511,-0.08090376853942871,0.4999941059061704
0,1,MATH_BIAS_1,367,633,function,2159.195205969377,0.16180753707885742,0.040354788303375244,-0.0017732036067172885,3.737425480210277e-09,1.0004531145095825,1.0,0.0029975150583489625,2.3365298514206057e-09,0.14103758335113525,8.754432201385498e-08,-0.16180753707885742,7.794797017911985e-07
0,1,MATH_BIAS_2,367,633,function,2159.195205969377,0.16180753707885742,0.040354788303375244,-0.0017732036067172885,3.737425480210277e-09,-0.9995468854904175,-1.0,0.0029975150583489625,2.3365298514206057e-09,0.14103758335113525,8.754432201385498e-08,-0.16180753707885742,7.794797017911985e-07
0,1,MATH_BIAS_3,367,633,function,4.537109456461302e-05,0.16180753707885742,0.040354788303375244,-0.0017732036067172885,3.737425480210277e-09,0.00045311450958251953,-2.1012965589761734e-08,0.0029975150583489625,2.3365298514206057e-09,0.14103758335113525,8.754432201385498e-08,-0.16180753707885742,7.794797017911985e-07
0,1,MATH_BIAS_4,367,633,function,0.9783173057511769,0.16180753707885742,0.040354788303375244,-0.0017732036067172885,3.737425480210277e-09,0.0009062290191650391,0.00045309349661692977,0.0029975150583489625,2.3365298514206057e-09,0.14103758335113525,8.754432201385498e-08,-0.16180753707885742,7.794797017911985e-07
0,2,MATH_WEIGHT_1,367,633,function,0.0,1.125610113143921,0.9967553019523621,0.9967553019523621,1.0,0.0025561691727489233,0.0,0.059325605736183194,0.05944382765267847,1.125610113143921,1.0,0.849850058555603,19.937175107694944
0,2,MATH_WEIGHT_2,367,633,function,0.0,1.150149941444397,1.0032446384429932,-1.0032446384429932,-1.0,0.0025561691727489233,0.0,0.0597108834202635,0.05944382765267847,-0.8743898868560791,-0.9999999403953552,-1.150149941444397,19.937175107694944
0,2,MATH_WEIGHT_3,367,633,function,0.0,0.30029988288879395,0.07893627136945724,-0.006489398889243603,-0.0032447045668959618,0.0025561691727489233,0.0,0.005963044116016833,0.0029815220580084166,0.2512202262878418,0.1256101429462433,-0.30029988288879395,0.9999882192190961
0,2,MATH_WEIGHT_4,367,633,function,0.0,0.07507497072219849,0.01973406784236431,-0.0016223497223109007,0.0016223449492827058,0.0025561691727489233,0.0,0.0014907610290042083,0.0014907609236956484,0.06280505657196045,0.0750749409198761,-0.07507497072219849,0.49999407428956144
0,2,MATH_BIAS_1,367,633,function,389.6859219646783,0.15014994144439697,0.03946813568472862,-0.0032446994446218014,-4.829461719424444e-09,1.0025562047958374,1.0,0.0029815220580084166,2.2507394738703085e-09,0.1256101131439209,8.195638656616211e-08,-0.15014994144439697,7.548872403463338e-07
0,2,MATH_BIAS_2,367,633,function,389.68589873758737,0.15014994144439697,0.03946813568472862,-0.0032446994446218014,-4.829461719424444e-09,-0.9974437952041626,-0.9999999403953552,0.0029815220580084166,2.2507394738703085e-09,0.1256101131439209,8.195638656616211e-08,-0.15014994144439697,7.548872403463338e-07
0,2,MATH_BIAS_3,367,633,function,1.3881816077184812e-05,0.15014994144439697,0.03946813568472862,-0.0032446994446218014,-4.829461719424444e-09,0.0025562047958374023,3.562308847904205e-08,0.0029815220580084166,2.2507394738703085e-09,0.1256101131439209,8.195638656616211e-08,-0.15014994144439697,7.548872403463338e-07
0,2,MATH_BIAS_4,367,633,function,0.9961309044125076,0.15014994144439697,0.03946813568472862,-0.0032446994446218014,-4.829461719424444e-09,0.005112409591674805,0.0025562404189258814,0.0029815220580084166,2.2507394738703085e-09,0.1256101131439209,8.195638656616211e-08,-0.15014994144439697,7.548872403463338e-07
0,3,MATH_WEIGHT_1,367,633,function,0.0,1.153521180152893,1.0042881965637207,1.0042881965637207,1.0,0.001382071408443153,0.0,0.059773246306833866,0.05944382765267847,1.153521180152893,1.0,0.8673619627952576,19.851044434703528
0,3,MATH_WEIGHT_2,367,633,function,0.0,1.1326379776000977,0.9957118034362793,-0.9957118034362793,-1.0,0.001382071408443153,0.0,0.05926407183859458,0.05944382765267847,-0.8464788198471069,-0.9999999403953552,-1.1326379776000977,19.851044434703528
0,3,MATH_WEIGHT_3,367,633,function,0.0,0.30704236030578613,0.08178733289241791,0.008576401509344578,0.0042882016859948635,0.001382071408443153,0.0,0.005988917586660217,0.0029944587933301084,0.30704236030578613,0.15352116525173187,-0.2652759552001953,0.9999883404480977
0,3,MATH_WEIGHT_4,367,633,function,0.0,0.07676059007644653,0.020446833223104477,0.0021441003773361444,-0.00214409944601357,0.001382071408443153,0.0,0.0014972293966650542,0.0014972291860479347,0.07676059007644653,0.0663190484046936,-0.06631898880004883,0.49999409988924776
0,3,MATH_BIAS_1,367,633,function,718.3539536368808,0.15352118015289307,0.040893666446208954,0.004288200754672289,1.0683574025449616e-09,1.0013821125030518,1.0,0.0029944587933301084,2.2157078590410656e-09,0.15352118015289307,7.82310962677002e-08,-0.13263797760009766,7.399273717893591e-07
0,3,MATH_BIAS_2,367,633,function,718.3539108196485,0.15352118015289307,0.040893666446208954,0.004288200754672289,1.0683574025449616e-09,-0.9986178874969482,-0.9999999403953552,0.0029944587933301084,2.2157078590410656e-09,0.15352118015289307,7.82310962677002e-08,-0.13263797760009766,7.399273717893591e-07
0,3,MATH_BIAS_3,367,633,function,2.9520474564495836e-05,0.15352118015289307,0.040893666446208954,0.004288200754672289,1.0683574025449616e-09,0.0013821125030517578,4.109460860490799e-08,0.0029944587933301084,2.2157078590410656e-09,0.15352118015289307,7.82310962677002e-08,-0.13263797760009766,7.399273717893591e-07
0,3,MATH_BIAS_4,367,633,function,0.9928755014127602,0.15352118015289307,0.040893666446208954,0.004288200754672289,1.0683574025449616e-09,0.0027642250061035156,0.0013821535976603627,0.0029944587933301084,2.2157078590410656e-09,0.15352118015289307,7.82310962677002e-08,-0.13263797760009766,7.399273717893591e-07
0,4,MATH_WEIGHT_1,367,633,function,0.0,1.113045334815979,1.0008573532104492,1.0008573532104492,1.0,0.0018297507194802165,0.0,0.05956407823326731,0.05944382765267847,1.113045334815979,1.0,0.8750846982002258,20.694395191294387
0,4,MATH_WEIGHT_2,367,633,function,0.0,1.124915361404419,0.999142587184906,-0.999142587184906,-1.0,0.0018297507194802165,0.0,0.05946226086296378,0.05944382765267847,-0.886954665184021,-0.9999999403953552,-1.124915361404419,20.694395191294387
0,4,MATH_WEIGHT_3,367,633,function,0.0,0.2498307228088379,0.07814089208841324,0.0017148277256637812,0.0008574098465032876,0.0018297507194802165,0.0,0.005744849835183511,0.0028724249175917553,0.226090669631958,0.1130453422665596,-0.2498307228088379,0.9999876984584886
0,4,MATH_WEIGHT_4,367,633,function,0.0,0.06245768070220947,0.01953522302210331,0.0004287069314159453,-0.0004287108895368874,0.0018297507194802165,0.0,0.0014362124587958777,0.0014362125641044375,0.0565226674079895,0.06245764344930649,-0.06245768070220947,0.4999938858906949
