checktype,current_epoch,issue_list,time_usage,Describe
epoch,0,[],4.273799896240234,No Issue now
epoch,1,[],7.2463767528533936,No Issue now
epoch,2,[],10.361918449401855,No Issue now
epoch,3,[],13.466651678085327,No Issue now
epoch,4,[],16.662381410598755,No Issue now
epoch,5,[],19.73065161705017,No Issue now
epoch,6,[],22.76000428199768,No Issue now
epoch,7,[],25.815589904785156,No Issue now
epoch,8,[],28.89672040939331,No Issue now
epoch,9,[],32.08851933479309,No Issue now
