layer_id,neuron_idx,test_activ_l2_norm,test_activ_zero_ratio,test_avg_activ,test_max_activ,test_median_activ,test_min_activ,test_std_activ,test_var_activ
0,362,2.31956005859375,0.0,80.39155,313.48996,81.61389,-123.793015,65.5585,4297.917
0,363,1.8142554931640624,0.0,-39.778442,186.8109,-38.752422,-280.6422,70.71578,5000.722
0,364,1.8998350830078126,0.0,-59.68392,189.2112,-64.04109,-270.28842,60.469627,3656.576
0,365,1.3272509765625,0.0,26.841217,209.60626,29.851519,-177.65341,52.940907,2802.7395
0,366,1.14671826171875,0.0,4.953546,145.74446,9.155594,-187.22372,51.043,2605.3877
0,367,1.3861475830078125,0.0,-26.925566,166.04309,-28.252632,-195.96422,55.837475,3117.8235
0,368,2.173128662109375,0.0,69.24383,354.33694,66.8452,-130.24152,68.19287,4650.268
0,369,1.50985986328125,0.0,-30.698545,141.56084,-23.96358,-224.11673,60.141106,3616.9526
0,370,1.3336339111328126,0.0,23.49378,163.54344,25.527555,-190.0192,54.819717,3005.2014
0,371,2.33900048828125,0.0,77.07388,341.00073,73.01448,-136.05666,70.72102,5001.463
0,372,1.2999998779296875,0.0,-9.364894,228.05223,-12.31965,-159.55081,57.37855,3292.2983
0,373,2.154823974609375,0.0,76.852,254.51656,75.32704,-124.569,58.140358,3380.301
0,374,1.818082763671875,0.0,52.22991,296.0525,47.799538,-113.29739,62.31281,3882.8862
0,375,2.623112548828125,0.0,-96.85618,116.480606,-90.94185,-378.0013,66.18398,4380.32
0,376,1.8461639404296875,0.0,6.7086163,223.13867,9.583358,-318.13263,82.289955,6771.637
0,377,1.2894908447265625,0.0,-11.737795,187.52136,-12.882822,-195.19728,56.46059,3187.798
0,378,2.11737548828125,0.0,-70.62931,186.24873,-69.449265,-271.83618,63.07185,3978.058
0,379,3.3653466796875,0.0,136.38983,380.04938,134.0543,-45.23065,63.631214,4048.9314
0,380,1.7861993408203125,0.0,44.139313,248.75012,43.950096,-179.23471,66.578804,4432.737
0,381,1.354241455078125,0.0,-13.451008,153.87323,-10.228092,-232.90419,59.050915,3487.0105
0,382,1.454116455078125,0.0,-10.7541,186.73557,-13.083224,-209.08374,64.13469,4113.2583
0,383,2.15574169921875,0.0,-57.125416,142.9464,-57.67123,-299.62595,77.66035,6031.13
0,384,1.21236328125,0.0,-19.59782,196.41934,-21.244884,-192.5011,50.552696,2555.575
0,385,1.224719970703125,0.0,-18.736113,161.34195,-21.913452,-193.79222,51.466843,2648.836
0,386,1.229586669921875,0.0,18.81431,174.00081,19.659971,-160.33423,51.67,2669.7886
0,387,1.74469140625,0.0,-39.51411,173.22699,-39.35569,-305.43283,67.279495,4526.531
0,388,2.217987548828125,0.0,78.55946,312.34015,78.658394,-103.18614,60.558636,3667.3481
0,389,1.6160672607421875,0.0,-18.49776,197.4866,-19.788094,-264.1132,69.86544,4881.18
0,390,2.21017333984375,0.0,-56.453186,183.7697,-48.300014,-353.95334,81.13428,6582.771
0,391,1.3815894775390625,0.0,9.942355,242.36078,9.608824,-226.15964,60.98138,3718.7288
0,392,1.4754324951171875,0.0,-9.3566,174.88287,-6.1462564,-215.77737,65.31658,4266.256
0,393,1.966435791015625,0.0,-61.28839,200.83354,-60.99993,-325.95456,63.0672,3977.4717
0,394,1.719857666015625,0.0,25.743376,263.18884,19.697632,-166.2364,72.478264,5253.099
0,395,1.7947427978515624,0.0,15.420287,300.43478,15.155602,-218.57994,78.76813,6204.418
0,396,1.6174927978515625,0.0,-39.65774,136.91893,-37.105865,-266.53085,60.49653,3659.8298
0,397,3.371636474609375,0.0,124.55101,403.98755,128.1043,-150.49301,84.98772,7222.912
0,398,1.7100450439453125,0.0,56.216125,283.35547,50.860245,-79.64095,51.848392,2688.2556
0,399,1.4308917236328125,0.0,17.047184,290.55887,14.438936,-154.60823,61.67897,3804.2954
0,400,1.2558836669921876,0.0,12.559873,195.23917,11.289861,-188.72513,54.742462,2996.737
0,401,1.91114990234375,0.0,-60.558945,124.91891,-56.229553,-315.6316,60.31253,3637.6016
0,402,1.323697998046875,0.0,13.192246,196.01436,12.385044,-173.89757,57.708908,3330.3179
0,403,1.7852008056640625,0.0,56.809494,290.47104,53.698067,-102.90034,56.094257,3146.566
0,404,1.388072509765625,0.0,6.703571,222.29399,4.4639297,-202.67773,61.71347,3808.5525
0,405,1.460573486328125,0.0,-34.741634,141.1135,-36.407433,-214.56236,55.31337,3059.5688
0,406,1.48451123046875,0.0,15.328881,265.10696,13.417365,-184.06293,64.59546,4172.573
0,407,1.672029296875,0.0,44.880474,257.42905,45.739197,-179.6396,59.80892,3577.107
0,408,2.805288330078125,0.0,-100.05438,117.01615,-97.63915,-361.13715,75.686226,5728.4043
0,409,1.4874193115234375,0.0,-22.160921,181.05006,-18.563309,-226.26324,62.71943,3933.7266
0,410,1.7961717529296874,0.0,-41.0364,188.82808,-34.925552,-269.36676,69.05418,4768.479
0,411,1.85236865234375,0.0,53.118702,251.11946,54.04239,-168.87788,63.568413,4040.9429
0,412,1.2128912353515624,0.0,6.3561273,173.69614,4.1480956,-167.81079,53.86845,2901.81
0,413,1.8288060302734375,0.0,42.365322,257.77225,38.707977,-179.33101,69.95886,4894.2427
0,414,2.547217529296875,0.0,-89.76634,116.3256,-86.38127,-347.92746,70.133,4918.638
0,415,1.5051846923828125,0.0,-36.621895,174.75641,-35.09697,-221.711,56.480072,3189.9985
0,416,2.022478271484375,0.0,-66.17472,105.22955,-62.024612,-297.92627,61.658283,3801.744
0,417,1.44539404296875,0.0,-1.6384482,256.11456,-1.85623,-304.60074,64.61922,4175.6436
0,418,1.2866146240234375,0.0,9.483761,211.85197,10.269493,-168.72495,56.7522,3220.8123
0,419,1.333517578125,0.0,-24.569078,154.54625,-20.66058,-222.48387,54.340584,2952.899
0,420,1.5660301513671875,0.0,7.36002,226.57591,3.0222366,-220.87134,69.64719,4850.7305
0,421,1.9153880615234375,0.0,48.386894,281.43137,50.236015,-208.60641,70.68332,4996.132
0,422,1.9638096923828126,0.0,-58.368195,165.60538,-59.17845,-264.22015,65.622025,4306.2505
0,423,2.469899658203125,0.0,-87.34389,119.694664,-80.93889,-372.78394,67.615486,4571.854
0,424,4.33614794921875,0.0,172.0249,506.2701,167.68062,-132.09613,89.50857,8011.7837
0,425,1.4651893310546875,0.0,-29.067352,164.49106,-28.431444,-212.26987,58.725193,3448.6484
0,426,1.5156827392578125,0.0,-22.977995,205.33374,-22.652298,-237.75134,63.769905,4066.6006
0,427,1.4535595703125,0.0,-18.858168,199.36995,-17.499474,-234.83482,62.209644,3870.04
0,428,1.626289306640625,0.0,51.528225,218.792,48.345108,-145.22102,51.32715,2634.476
0,429,1.4852947998046875,0.0,-10.305192,250.35326,-13.176729,-203.1716,65.620155,4306.0044
