layer_id,neuron_idx,test_activ_l2_norm,test_activ_zero_ratio,test_avg_activ,test_max_activ,test_median_activ,test_min_activ,test_std_activ,test_var_activ
0,0,0.018183218002319337,0.541,0.3075213,2.4964826,0.0,0.0,0.4858601,0.23606004
0,1,0.019227436065673828,0.528,0.3307398,2.9801304,0.0,0.0,0.51020145,0.2603055
0,2,0.017773603439331053,0.556,0.29936466,2.7663991,0.0,0.0,0.47569087,0.22628179
0,3,0.019631999969482422,0.512,0.34542853,3.3315876,0.0,0.0,0.5158436,0.26609457
0,4,0.022226146697998047,0.453,0.414573,2.856552,0.10370189,0.0,0.5675657,0.3221308
0,5,0.019522018432617187,0.509,0.3441643,2.781617,0.0,0.0,0.51250374,0.26266012
0,6,0.017756622314453126,0.498,0.31842616,2.7785394,0.0010343861,0.0,0.46249583,0.2139024
0,7,0.018399196624755858,0.513,0.32353643,2.9235492,0.0,0.0,0.4835852,0.23385467
0,8,0.01940609359741211,0.487,0.35358247,2.8067582,0.024816824,0.0,0.5015734,0.2515759
0,9,0.01880921745300293,0.516,0.3344074,2.3881583,0.0,0.0,0.49189264,0.24195838
0,10,0.02070730781555176,0.491,0.37459308,2.9553733,0.018181052,0.0,0.5370965,0.28847265
0,11,0.020954517364501952,0.461,0.38433698,3.2640238,0.0871919,0.0,0.5397934,0.29137686
0,12,0.019943071365356446,0.489,0.3702939,2.5030239,0.048985463,0.0,0.5104983,0.26060852
0,13,0.020339584350585936,0.494,0.37040344,2.8097906,0.007914137,0.0,0.5258327,0.27650002
0,14,0.02081399154663086,0.472,0.37776026,3.555197,0.056092277,0.0,0.53899854,0.29051945
0,15,0.019829843521118166,0.481,0.36745936,2.695091,0.050678283,0.0,0.50813025,0.25819635
0,16,0.01874047088623047,0.513,0.330002,2.816126,0.0,0.0,0.4922437,0.24230388
0,17,0.018694129943847657,0.5,0.3358666,2.5163126,0.002424963,0.0,0.4864814,0.23666416
0,18,0.0190754451751709,0.46,0.35845238,2.3319335,0.10272344,0.0,0.4851644,0.2353845
0,19,0.018633895874023438,0.511,0.33252373,3.1606648,0.0,0.0,0.48646694,0.23665008
0,20,0.019383012771606447,0.507,0.34575465,3.020795,0.0,0.0,0.5061175,0.25615492
0,21,0.020712495803833008,0.5,0.36994535,2.6324313,0.00073836435,0.0,0.54050714,0.29214793
0,22,0.01877937316894531,0.509,0.33042562,2.644498,0.0,0.0,0.49344078,0.2434838
0,23,0.020869014739990234,0.458,0.39332768,2.5826719,0.10838152,0.0,0.5299142,0.28080907
