not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,1,0,2.6719422340393066,0.5,0.7043623924255371,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,2,0,1.0949267148971558,0.5325000286102295,0.697978138923645,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,3,0,1.1027737855911255,0.48124998807907104,0.6927762031555176,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,4,0,1.103796362876892,0.4925000071525574,0.710120439529419,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,5,0,0.971672534942627,0.5149999856948853,0.6881190538406372,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,6,0,0.8469183444976807,0.5112500190734863,0.6900051832199097,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,7,0,0.8340839147567749,0.5049999952316284,0.6882032155990601,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,8,0,0.8115451335906982,0.5074999928474426,0.6986384391784668,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,9,0,0.8342105746269226,0.48249998688697815,0.6890621185302734,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,10,0,0.8233776688575745,0.4975000023841858,0.6898996233940125,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,11,0,0.7879583239555359,0.4712499976158142,0.6897125244140625,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,12,0,0.7532880902290344,0.512499988079071,0.7014522552490234,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,13,0,0.7631365060806274,0.5049999952316284,0.6888040900230408,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,14,0,0.7286888360977173,0.5,0.6941863298416138,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,15,0,0.7289522290229797,0.5350000262260437,0.6933274269104004,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,16,0,0.7330606579780579,0.5149999856948853,0.6973583698272705,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,17,0,0.7417423725128174,0.5062500238418579,0.694476306438446,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,18,0,0.7184792160987854,0.5199999809265137,0.6967029571533203,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,19,0,0.7347044944763184,0.49125000834465027,0.6971006989479065,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,20,0,0.7238306999206543,0.5024999976158142,0.6927321553230286,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,21,0,0.7043792009353638,0.5450000166893005,0.6999459266662598,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,22,0,0.7221687436103821,0.5199999809265137,0.6922484636306763,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,23,0,0.720462441444397,0.5049999952316284,0.6900239586830139,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,24,0,0.7153056263923645,0.5024999976158142,0.6982550621032715,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,25,0,0.7055040597915649,0.5487499833106995,0.6901389956474304,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,26,0,0.723767101764679,0.4762499928474426,0.697547197341919,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,27,0,0.7118164896965027,0.4925000071525574,0.6919500827789307,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,28,0,0.7147269248962402,0.5,0.7069334983825684,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,29,0,0.7114805579185486,0.5049999952316284,0.700020432472229,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,30,0,0.7127679586410522,0.5149999856948853,0.6950345635414124,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,31,0,0.7089429497718811,0.5037500262260437,0.6975678205490112,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,32,0,0.710774838924408,0.4987500011920929,0.6910931468009949,0.550000011920929
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,33,0,0.7084249258041382,0.4962500035762787,0.6988097429275513,0.44999998807907104
False,False,0,0,0,False,False,0,False,False,0,False,0,0,0,0,34,0,0.7085703015327454,0.4925000071525574,0.6956522464752197,0.44999998807907104
